,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,用水类型,用电类型,燃气价格,别墅类型
1460,['摩玛城 2室1厅 南'],148,23418,摩玛城,锦江,三官堂,2室1厅1厨1卫,低楼层 (共40层),63.2㎡,平层,暂无数据,板塔结合,南,框架结构,精装,三梯七户,有,2021-09-02,商品房,2017-05-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1461,['秀舍天涯 2室1厅 东南'],258,31975,秀舍天涯,锦江,红星路,2室1厅1厨1卫,低楼层 (共18层),80.69㎡,平层,80.69㎡,板塔结合,东南,框架结构,简装,两梯五户,有,2021-08-16,商品房,2007-08-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1462,['正成财富ID 1室2厅 东南'],80,19016,正成财富ID,锦江,盐市口,1室2厅0厨1卫,中楼层 (共23层),42.07㎡,跃层,30.45㎡,板楼,东南,框架结构,其他,四梯十七户,有,2021-02-21,商品房,2009-12-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1463,['启明家园 3室1厅 东南'],105,13538,启明家园,锦江,琉璃场,3室1厅1厨1卫,中楼层 (共6层),77.56㎡,平层,69.08㎡,板楼,东南,砖混结构,简装,一梯两户,无,2021-07-19,商品房,2013-03-10,普通住宅,满五年,非共有,"
                                有抵押 75万元
                              ",已上传房本照片,,,,
1464,['蓝光凯丽香江 3室1厅 南'],245,24134,蓝光凯丽香江,锦江,琉璃场,3室1厅1厨2卫,高楼层 (共42层),101.52㎡,平层,80.35㎡,板塔结合,南,钢混结构,其他,三梯六户,有,2021-08-15,商品房,2012-03-01,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1465,['天仙桥北路16号 3室1厅 东'],186,17601,天仙桥北路16号,锦江,合江亭,3室1厅1厨1卫,中楼层 (共7层),105.68㎡,平层,暂无数据,板楼,东,混合结构,简装,一梯两户,无,2021-05-05,商品房,2014-07-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1466,['莲花新三区 3室2厅 东南 南'],107,13682,莲花新三区,锦江,九眼桥,3室2厅1厨1卫,高楼层 (共7层),78.21㎡,平层,69.86㎡,板楼,东南 南,砖混结构,简装,一梯四户,无,2021-06-12,商品房,2014-08-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1467,['华成苑 3室1厅 东南'],78.7,10119,华成苑,锦江,水碾河,3室1厅1厨1卫,高楼层 (共6层),77.78㎡,平层,暂无数据,板楼,东南,框架结构,简装,一梯一户,无,2021-07-19,已购公房,2002-04-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1468,['冻青树街70号 3室1厅 东'],82,12402,冻青树街70号,锦江,盐市口,3室1厅1厨1卫,中楼层 (共7层),66.12㎡,平层,暂无数据,板楼,东,混合结构,简装,一梯两户,无,2021-08-20,商品房,2003-09-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1469,['静居嘉苑 3室2厅 南'],263,20591,静居嘉苑,锦江,静居寺,3室2厅1厨2卫,高楼层 (共6层),127.73㎡,平层,116.33㎡,板楼,南,混合结构,精装,一梯两户,无,2021-02-02,商品房,2006-09-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1470,['秀舍天涯 2室1厅 东南'],258,31975,秀舍天涯,锦江,红星路,2室1厅1厨1卫,低楼层 (共18层),80.69㎡,平层,80.69㎡,板塔结合,东南,框架结构,简装,两梯五户,有,2021-08-16,商品房,2007-08-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1471,['锦蓉佳苑 4室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,锦蓉佳苑,锦江,三圣乡,4室2厅1厨2卫,中楼层 (共30层),162.89㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯四户,有,2021-06-02,已购公房,2018-05-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1472,['四海逸家二期 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,四海逸家二期,锦江,卓锦城,4室2厅1厨3卫,中楼层 (共34层),97.23㎡,跃层,73.38㎡,板楼,东南,框架结构,精装,两梯四户,有,2021-05-07,商品房,2014-03-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1473,['锦江城市花园三期 3室1厅 东南'],165,20120,锦江城市花园三期,锦江,三圣乡,3室1厅1厨1卫,高楼层 (共34层),82.01㎡,平层,67.24㎡,板塔结合,东南,钢混结构,简装,两梯十一户,有,2021-06-29,商品房,2012-11-28,普通住宅,满五年,非共有,"
                                有抵押 15万元 业主自还
                              ",已上传房本照片,,,,
1474,['钢管厂五区 2室1厅 东南'],57,9647,钢管厂五区,锦江,莲花,2室1厅1厨1卫,高楼层 (共6层),59.09㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,2021-04-20,商品房,1998-10-29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1475,['锦江逸家 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,锦江逸家,锦江,卓锦城,3室1厅1厨2卫,中楼层 (共33层),74.6㎡,平层,57.05㎡,塔楼,东南,钢混结构,毛坯,两梯六户,有,2020-09-27,商品房,2016-07-22,普通住宅,满五年,共有,"
                                有抵押 15万元
                              ",已上传房本照片,,,,
1476,['新开街5号 2室1厅 东 西'],303,26353,新开街5号,锦江,盐市口,2室1厅1厨1卫,高楼层 (共7层),114.98㎡,平层,暂无数据,板楼,东 西,砖混结构,其他,一梯两户,无,2020-08-31,商品房,2017-01-03,普通住宅,满两年,非共有,"
                                有抵押 50万元 中国银行
                              ",已上传房本照片,,,,
1477,['海椒市街13号 1室1厅 南 北'],72,11284,海椒市街13号,锦江,九眼桥,1室1厅1厨1卫,中楼层 (共7层),63.81㎡,平层,63㎡,板楼,南 北,砖混结构,简装,一梯两户,无,2021-06-08,商品房,2002-06-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1478,['蓝光凯丽香江 3室2厅 西南'],222.5,21242,蓝光凯丽香江,锦江,琉璃场,3室2厅1厨2卫,低楼层 (共42层),104.75㎡,平层,81.95㎡,塔楼,西南,钢混结构,其他,三梯六户,有,2021-07-04,商品房,2012-03-19,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1479,['锦江城市花园二期 2室1厅 东南'],101,20116,锦江城市花园二期,锦江,三圣乡,2室1厅1厨1卫,高楼层 (共34层),50.21㎡,平层,41.36㎡,板塔结合,东南,钢混结构,简装,两梯九户,有,2021-10-11,商品房,2011-04-21,普通住宅,满五年,共有,"
                                有抵押 15万元 中信银行 客户偿还
                              ",已上传房本照片,,,,
1480,['静居嘉苑 3室2厅 南'],263,20591,静居嘉苑,锦江,静居寺,3室2厅1厨2卫,高楼层 (共6层),127.73㎡,平层,116.33㎡,板楼,南,混合结构,精装,一梯两户,无,2021-02-02,商品房,2006-09-13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1481,['天仙桥北路16号 3室1厅 东'],186,17601,天仙桥北路16号,锦江,合江亭,3室1厅1厨1卫,中楼层 (共7层),105.68㎡,平层,暂无数据,板楼,东,混合结构,简装,一梯两户,无,2021-05-05,商品房,2014-07-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1482,['莲花新三区 3室2厅 东南 南'],107,13682,莲花新三区,锦江,九眼桥,3室2厅1厨1卫,高楼层 (共7层),78.21㎡,平层,69.86㎡,板楼,东南 南,砖混结构,简装,一梯四户,无,2021-06-12,商品房,2014-08-14,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1483,['华成苑 3室1厅 东南'],78.7,10119,华成苑,锦江,水碾河,3室1厅1厨1卫,高楼层 (共6层),77.78㎡,平层,暂无数据,板楼,东南,框架结构,简装,一梯一户,无,2021-07-19,已购公房,2002-04-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1484,['绿地锦天府 3室1厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,绿地锦天府,锦江,攀成钢,3室1厅1厨4卫,高楼层 (共30层),269.52㎡,平层,227.24㎡,板塔结合,南 北,钢混结构,其他,三梯两户,有,2021-06-25,商品房,2014-12-26,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1485,['摩玛城 2室1厅 南'],148,23418,摩玛城,锦江,三官堂,2室1厅1厨1卫,低楼层 (共40层),63.2㎡,平层,暂无数据,板塔结合,南,框架结构,精装,三梯七户,有,2021-09-02,商品房,2017-05-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1486,['蓝光凯丽香江 3室1厅 东'],173,19922,蓝光凯丽香江,锦江,琉璃场,3室1厅1厨1卫,低楼层 (共42层),86.84㎡,平层,67.68㎡,板塔结合,东,钢混结构,精装,三梯六户,有,2021-08-03,商品房,2012-03-02,普通住宅,满五年,共有,"
                                有抵押
                              ",已上传房本照片,,,,
1487,['合能锦城 3室1厅 西北'],160,19487,合能锦城,锦江,三圣乡,3室1厅1厨1卫,高楼层 (共32层),82.11㎡,平层,66.25㎡,塔楼,西北,钢混结构,精装,三梯八户,有,2021-05-08,商品房,2017-05-14,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1488,['锦蓉佳苑 4室1厅 南'],暂无数据,首付及贷款情况请咨询经纪人,锦蓉佳苑,锦江,三圣乡,4室1厅1厨2卫,低楼层 (共30层),163.06㎡,平层,137.16㎡,板塔结合,南,钢混结构,毛坯,两梯四户,有,2021-04-11,已购公房,2017-05-05,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1489,['乐天圣苑 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,乐天圣苑,锦江,东大路,3室1厅1厨2卫,中楼层 (共32层),87.87㎡,平层,暂无数据,板塔结合,西南,钢混结构,精装,两梯四户,有,2021-09-18,商品房,2018-04-25,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1490,['东糠市街3号 2室1厅 东南'],88,16579,东糠市街3号,锦江,合江亭,2室1厅1厨1卫,中楼层 (共7层),53.08㎡,平层,暂无数据,塔楼,东南,混合结构,简装,一梯四户,无,2021-10-24,商品房,2004-01-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1491,['一环路东四段14号 3室1厅 南'],86,15608,一环路东四段14号,锦江,水碾河,3室1厅1厨1卫,低楼层 (共6层),55.1㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯两户,无,2021-03-15,商品房,1999-03-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1492,['蓝谷地一二期 3室1厅 南'],220,18981,蓝谷地一二期,锦江,蓝谷地,3室1厅1厨2卫,高楼层 (共11层),115.91㎡,平层,96.75㎡,板楼,南,钢混结构,精装,一梯两户,有,2021-07-11,商品房,2009-12-30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1493,['蓝谷地一二期 3室2厅 南'],230,18241,蓝谷地一二期,锦江,蓝谷地,3室2厅1厨2卫,高楼层 (共11层),126.09㎡,平层,105.93㎡,板楼,南,框架结构,简装,一梯两户,有,2021-02-22,商品房,2017-12-08,普通住宅,满两年,非共有,"
                                有抵押 109万元 民生银行
                              ",已上传房本照片,,,,
1494,['梓潼桥西街18号 2室1厅 西南'],130,15026,梓潼桥西街18号,锦江,盐市口,2室1厅1厨1卫,高楼层 (共7层),86.52㎡,平层,86.52㎡,板楼,西南,砖混结构,其他,一梯四户,暂无数据,2020-04-10,商品房,2013-11-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1495,['锦东庭园 3室1厅 南 北'],暂无数据,首付及贷款情况请咨询经纪人,锦东庭园,锦江,沙河堡,3室1厅1厨1卫,中楼层 (共32层),92.61㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,三梯六户,有,2021-06-14,商品房,2018-12-28,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1496,['蓝谷地一二期 3室2厅 南'],230,17637,蓝谷地一二期,锦江,蓝谷地,3室2厅1厨2卫,高楼层 (共11层),130.41㎡,平层,暂无数据,板楼,南,框架结构,其他,一梯两户,有,2021-09-27,商品房,2008-07-29,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1497,['育才都市家园二期 3室1厅 东 西'],278,21566,育才都市家园二期,锦江,东光小区,3室1厅1厨2卫,中楼层 (共11层),128.91㎡,平层,107.05㎡,板楼,东 西,砖混结构,精装,一梯两户,有,2021-10-20,商品房,2015-11-03,普通住宅,满五年,共有,"
                                有抵押 70万元 业主自还
                              ",已上传房本照片,,,,
1498,['绿地468云玺四期 3室1厅 南 西南'],暂无数据,首付及贷款情况请咨询经纪人,绿地468云玺四期,锦江,三圣乡,3室1厅1厨1卫,低楼层 (共39层),88.87㎡,平层,暂无数据,板塔结合,南 西南,钢混结构,精装,两梯四户,有,2021-07-25,商品房,2018-11-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1499,['四海逸家二期 4室2厅 西北'],暂无数据,首付及贷款情况请咨询经纪人,四海逸家二期,锦江,卓锦城,4室2厅1厨3卫,低楼层 (共34层),124.8㎡,跃层,96.67㎡,板楼,西北,框架结构,精装,两梯四户,有,2021-07-18,商品房,2015-12-09,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1500,['华宇广场 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,华宇广场,锦江,沙河堡,3室1厅1厨1卫,高楼层 (共32层),76.14㎡,平层,76㎡,塔楼,东南,钢混结构,精装,两梯六户,有,2021-05-29,商品房,2019-08-12,普通住宅,满两年,非共有,"
                                有抵押 50万元 民生银行
                              ",已上传房本照片,,,,
1501,['大田坎街91号 2室1厅 东南 南'],88,11854,大田坎街91号,锦江,水碾河,2室1厅1厨1卫,低楼层 (共7层),74.24㎡,平层,70㎡,塔楼,东南 南,钢混结构,简装,一梯四户,无,2021-10-09,已购公房,2001-10-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1502,['致瑞雅苑B区 2室2厅 东北'],185,20824,致瑞雅苑B区,锦江,东光小区,2室2厅1厨1卫,中楼层 (共39层),88.84㎡,平层,暂无数据,板塔结合,东北,钢混结构,简装,三梯六户,有,2021-10-27,已购公房,2019-06-29,普通住宅,满两年,非共有,"
                                有抵押 20万元 建行 金融公司垫资
                              ",已上传房本照片,,,,
