,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,用水类型,用电类型,燃气价格,别墅类型
828,['阳光100米娅中心二期 3室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,阳光100米娅中心二期,成华,万年场,3室1厅1厨1卫,低楼层 (共26层),74.57㎡,平层,65㎡,塔楼,东北,框架结构,精装,三梯十二户,有,2021/3/16,商品房,2017/8/25,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
829,['万科魅力之城一期 4室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,万科魅力之城一期,成华,成渝立交,4室2厅1厨3卫,高楼层 (共11层),178.23㎡,跃层,暂无数据,塔楼,东南,框架结构,简装,一梯三户,有,2021/2/23,商品房,2007/5/21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
830,['八二宿舍一区 3室2厅 南'],108,11822,八二宿舍一区,成华,猛追湾,3室2厅1厨1卫,高楼层 (共7层),91.36㎡,平层,暂无数据,暂无数据,南,混合结构,简装,一梯四户,暂无数据,2021/11/6,商品房,2011/11/13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
831,['万科魅力之城一期 3室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,万科魅力之城一期,成华,成渝立交,3室2厅1厨2卫,中楼层 (共11层),140.05㎡,平层,117.14㎡,塔楼,东南,钢混结构,精装,一梯三户,有,2021/6/13,商品房,2012/6/13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
832,['金科天籁城 3室1厅 南'],246,23764,金科天籁城,成华,龙潭寺,3室1厅1厨2卫,低楼层 (共11层),103.52㎡,平层,87.58㎡,板塔结合,南,钢混结构,简装,一梯两户,暂无数据,2021/8/4,商品房,2015/7/27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
833,['长融一代天骄 3室1厅 西南'],135,14756,长融一代天骄,成华,万年场,3室1厅1厨1卫,中楼层 (共6层),91.49㎡,平层,82.7㎡,板楼,西南,混合结构,简装,一梯两户,无,2021/8/15,商品房,2013/5/2,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
834,['龙湖三千里B区二期 2室2厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,龙湖三千里B区二期,成华,SM广场,2室2厅1厨1卫,中楼层 (共33层),87.9㎡,平层,71.1㎡,塔楼,东南,钢混结构,简装,两梯五户,有,2021/9/15,商品房,2010/4/29,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
835,['双水康城A区 2室1厅 南'],73.8,9917,双水康城A区,成华,驷马桥,2室1厅1厨1卫,中楼层 (共6层),74.42㎡,平层,66.39㎡,板楼,南,砖混结构,简装,一梯三户,无,2021/8/19,商品房,2018/7/19,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
836,['祥和里56号 3室2厅 北'],129.8,14555,祥和里56号,成华,猛追湾,3室2厅1厨1卫,中楼层 (共7层),89.18㎡,平层,暂无数据,板楼,北,混合结构,简装,一梯两户,无,2021/3/16,已购公房,2012/6/25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
837,['长融一代天骄 3室2厅 南'],195,16338,长融一代天骄,成华,万年场,3室2厅1厨2卫,中楼层 (共11层),119.36㎡,平层,102.86㎡,板塔结合,南,框架结构,其他,一梯三户,有,2021/5/12,商品房,2008/12/2,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
838,['祥和里225号 4室2厅 南 北'],146,11689,祥和里225号,成华,猛追湾,4室2厅1厨2卫,高楼层 (共7层),124.91㎡,暂无数据,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,2021/8/6,商品房,1999/10/4,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
839,['祥和里82号 2室1厅 东南'],105,12281,祥和里82号,成华,猛追湾,2室1厅1厨1卫,中楼层 (共7层),85.5㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯四户,无,2021/7/20,已购公房,2014/5/30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
840,['祥和里82号 2室1厅 东南'],105,12281,祥和里82号,成华,猛追湾,2室1厅1厨1卫,中楼层 (共7层),85.5㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯四户,无,2021/7/20,已购公房,2014/5/30,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
841,['祥和里225号 4室2厅 南 北'],146,11689,祥和里225号,成华,猛追湾,4室2厅1厨2卫,高楼层 (共7层),124.91㎡,暂无数据,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,2021/8/6,商品房,1999/10/4,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
842,['保利康桥 4室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,保利康桥,成华,东郊记忆,4室2厅1厨3卫,中楼层 (共31层),197.34㎡,平层,162.48㎡,板塔结合,南,钢混结构,精装,一梯两户,有,2019/8/24,商品房,2016/9/1,普通住宅,满五年,非共有,"
                                有抵押 360万元 中信银行 客户偿还
                              ",已上传房本照片,,,,
843,['玉双路3号 3室2厅 南'],149,12221,玉双路3号,成华,猛追湾,3室2厅1厨2卫,高楼层 (共7层),121.93㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2021/4/21,商品房,2004/5/24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
844,['华润二十四城一期 5室2厅 南'],暂无数据,首付及贷款情况请咨询经纪人,华润二十四城一期,成华,万象城,5室2厅1厨2卫,中楼层 (共32层),144.01㎡,错层,119.01㎡,塔楼,南,钢混结构,精装,两梯四户,有,2021/11/18,商品房,2011/3/11,普通住宅,满五年,非共有,"
                                有抵押 270万元 270万 客户偿还
                              ",已上传房本照片,,,,
845,['玉双路3号 3室2厅 北'],165,10757,玉双路3号,成华,猛追湾,3室2厅1厨2卫,中楼层 (共7层),153.4㎡,平层,暂无数据,板楼,北,混合结构,简装,一梯三户,无,2021/8/12,商品房,2011/1/24,普通住宅,满五年,共有,"
                                有抵押 0万元 零几年弄了个授信，随时都可以取消 业主自还
                              ",已上传房本照片,,,,
846,['祥和里45号 2室1厅 东南'],100,13076,祥和里45号,成华,猛追湾,2室1厅1厨1卫,低楼层 (共7层),76.48㎡,平层,76.48㎡,板楼,东南,砖混结构,简装,一梯三户,无,2019/4/13,已购公房,2019/4/14,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
847,['八里阳光 3室2厅 东南'],178,15616,八里阳光,成华,八里小区,3室2厅1厨2卫,中楼层 (共18层),113.99㎡,平层,暂无数据,板楼,东南,框架结构,简装,两梯四户,有,2018/5/2,商品房,2009/6/29,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
848,['蓝光富丽花城 3室1厅 东'],152,17060,蓝光富丽花城,成华,动物园,3室1厅1厨1卫,低楼层 (共18层),89.1㎡,平层,74.41㎡,板塔结合,东,钢混结构,简装,两梯六户,有,2021/11/20,商品房,2012/3/9,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
849,['首创光和城 3室1厅 北'],166,19094,首创光和城,成华,动物园,3室1厅1厨2卫,高楼层 (共31层),86.94㎡,平层,暂无数据,塔楼,北,钢混结构,精装,两梯六户,有,2021/11/21,商品房,2018/9/26,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
850,['河畔华苑一期 4室2厅 北'],暂无数据,首付及贷款情况请咨询经纪人,河畔华苑一期,成华,SM广场,4室2厅1厨2卫,高楼层 (共6层),115.87㎡,跃层,暂无数据,板楼,北,混合结构,简装,一梯两户,无,2021/11/19,商品房,2004/4/8,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
851,['电建地产美立方 3室2厅 东'],150,20043,电建地产美立方,成华,理工大,3室2厅1厨1卫,中楼层 (共31层),74.84㎡,平层,暂无数据,塔楼,东,钢混结构,其他,两梯六户,有,2021/12/3,商品房,2017/1/24,普通住宅,满两年,非共有,"
                                有抵押 40万元 中国银行 客户偿还
                              ",已上传房本照片,,,,
852,['仙湖公馆 3室1厅 南'],190,21404,仙湖公馆,成华,驷马桥,3室1厅1厨1卫,低楼层 (共18层),88.77㎡,平层,71.44㎡,塔楼,南,框架结构,其他,一梯四户,无,2021/11/25,商品房,2016/5/18,普通住宅,满五年,非共有,"
                                有抵押 20万元 农业银行 业主自还
                              ",已上传房本照片,,,,
853,['新里柏仕公馆 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,新里柏仕公馆,成华,东客站,3室1厅1厨2卫,低楼层 (共32层),104.3㎡,平层,86.4㎡,塔楼,东南,钢混结构,精装,两梯五户,有,2021/11/22,商品房,2013/11/22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
854,['隆鑫九熙 2室2厅 北'],暂无数据,首付及贷款情况请咨询经纪人,隆鑫九熙,成华,万年场,2室2厅1厨1卫,高楼层 (共34层),80.38㎡,平层,62.4㎡,塔楼,北,钢混结构,简装,三梯八户,有,2021/11/30,商品房,2013/8/27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
855,['首创光和城 3室2厅 东北'],179,20589,首创光和城,成华,动物园,3室2厅1厨2卫,低楼层 (共31层),86.94㎡,平层,70.07㎡,塔楼,东北,钢混结构,精装,两梯六户,有,2021/11/23,商品房,2018/9/26,普通住宅,满两年,非共有,"
                                有抵押 40万元 建设银行 业主自还
                              ",已上传房本照片,,,,
856,['兴元华盛一期 3室2厅 东南'],164.6,14297,兴元华盛一期,成华,驷马桥,3室2厅1厨2卫,低楼层 (共18层),115.13㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯六户,有,2021/12/5,商品房,2017/10/18,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
857,['蓝光东方天地 3室2厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,蓝光东方天地,成华,万年场,3室2厅1厨1卫,中楼层 (共23层),73.9㎡,平层,暂无数据,塔楼,东北,钢混结构,毛坯,三梯八户,有,2021/11/25,商品房,2019/3/13,普通住宅,满两年,非共有,"
                                有抵押 40万元 农业银行青羊支行 业主自还
                              ",已上传房本照片,,,,
858,['九龙仓御园一期 3室2厅 南 北'],455,26978,九龙仓御园一期,成华,万象城,3室2厅1厨2卫,高楼层 (共31层),168.66㎡,平层,134.64㎡,板楼,南 北,钢混结构,精装,两梯两户,有,2021/12/1,商品房,2014/12/31,普通住宅,满五年,共有,"
                                有抵押 300万元 中信银行股份有限公司成都分行 业主自还
                              ",已上传房本照片,,,,
859,['河畔华苑二期 3室2厅 东'],暂无数据,首付及贷款情况请咨询经纪人,河畔华苑二期,成华,SM广场,3室2厅1厨1卫,中楼层 (共11层),106.57㎡,平层,暂无数据,塔楼,东,框架结构,其他,两梯八户,有,2021/11/26,商品房,2017/2/24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
860,['红枫岭二期 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,红枫岭二期,成华,东郊记忆,3室1厅1厨3卫,中楼层 (共33层),134.38㎡,平层,111.7㎡,板塔结合,东南,框架结构,精装,三梯六户,有,2021/11/21,商品房,2011/7/13,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
861,['蓝润蓝客城 3室1厅 西'],124,17055,蓝润蓝客城,成华,动物园,3室1厅1厨1卫,低楼层 (共28层),72.71㎡,平层,暂无数据,塔楼,西,钢混结构,其他,三梯八户,有,2021/11/25,商品房,2019/1/3,普通住宅,满两年,非共有,"
                                有抵押 60万元 中信银行 业主自还
                              ",已上传房本照片,,,,
862,['华润二十四城六期 3室1厅 西南'],暂无数据,首付及贷款情况请咨询经纪人,华润二十四城六期,成华,万象城,3室1厅1厨1卫,低楼层 (共32层),88.32㎡,平层,72.24㎡,板塔结合,西南,钢混结构,毛坯,两梯六户,有,2021/11/27,商品房,2018/8/7,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
