,标题,总价格,单价,小区,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,用水类型,用电类型,燃气价格,别墅类型
1956,['百寿路7号 3室1厅 南'],92,11021,百寿路7号,金牛,石人小区,3室1厅1厨1卫,低楼层 (共6层),83.48㎡,平层,暂无数据,板楼,南,混合结构,简装,一梯两户,无,2021-07-05,商品房,1999-09-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1957,['蓝光花满庭一期 3室1厅 南'],152.8,17914,蓝光花满庭一期,金牛,五块石,3室1厅1厨1卫,低楼层 (共20层),85.3㎡,平层,70.79㎡,板塔结合,南,框架结构,精装,两梯八户,有,2021-10-18,商品房,2013-02-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1958,['华侨城纯水岸一期 3室1厅 东 东南'],暂无数据,首付及贷款情况请咨询经纪人,华侨城纯水岸一期,金牛,华侨城,3室1厅1厨1卫,高楼层 (共18层),141.04㎡,平层,暂无数据,板塔结合,东 东南,钢混结构,简装,两梯四户,有,2020-12-18,商品房,2014-12-19,普通住宅,满五年,共有,"
                                有抵押 170万元 中信银行 业主自还
                              ",已上传房本照片,,,,
1959,['书香门第 4室2厅 南'],195,13342,书香门第,金牛,花牌坊,4室2厅1厨2卫,高楼层 (共23层),146.16㎡,平层,124.61㎡,塔楼,南,钢混结构,简装,两梯六户,有,2021-09-09,商品房,2011-03-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1960,['北京城建龙樾熙城 3室1厅 东南'],暂无数据,首付及贷款情况请咨询经纪人,北京城建龙樾熙城,金牛,国宾,3室1厅1厨2卫,中楼层 (共15层),92.33㎡,平层,暂无数据,板塔结合,东南,框架结构,精装,两梯六户,有,2021-08-16,商品房,2019-09-07,普通住宅,满两年,共有,"
                                有抵押 60万元
                              ",已上传房本照片,,,,
1961,['交大智能一期南苑 3室2厅 东南'],109.9,10602,交大智能一期南苑,金牛,西南交大,3室2厅1厨1卫,高楼层 (共7层),103.66㎡,平层,暂无数据,板楼,东南,混合结构,精装,一梯四户,无,2021-08-01,商品房,2019-03-20,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1962,['佳美榕苑 3室2厅 东南'],137,10502,佳美榕苑,金牛,西南交大,3室2厅1厨2卫,高楼层 (共7层),130.46㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯两户,无,2020-03-11,商品房,2017-10-10,普通住宅,满两年,非共有,"
                                有抵押 100万元 业主自还
                              ",已上传房本照片,,,,
1963,['三九绿城 3室2厅 西'],118,13709,三九绿城,金牛,五块石,3室2厅1厨1卫,高楼层 (共22层),86.08㎡,平层,72.44㎡,板楼,西,框架结构,其他,两梯六户,有,2021-06-18,商品房,2009-10-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1964,['北丽苑 3室2厅 南'],160,14119,北丽苑,金牛,沙湾,3室2厅1厨2卫,低楼层 (共12层),113.33㎡,平层,暂无数据,板楼,南,钢混结构,简装,两梯七户,有,2021-11-15,商品房,2004-05-10,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1965,['颐园(金牛) 3室1厅 东南'],116,12474,颐园(金牛),金牛,抚琴小区,3室1厅1厨1卫,低楼层 (共6层),93㎡,平层,93㎡,板楼,东南,砖混结构,简装,一梯两户,无,2021-08-07,商品房,2008-08-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1966,['九峰花园 3室2厅 东北'],122,13822,九峰花园,金牛,花照壁,3室2厅1厨1卫,中楼层 (共32层),88.27㎡,平层,72.12㎡,塔楼,东北,钢混结构,简装,三梯七户,有,2021-10-07,商品房,2012-11-23,普通住宅,满五年,共有,"
                                有抵押 10万元 农业银行 业主自还
                              ",已上传房本照片,,,,
1967,['安居苑(金牛) 3室1厅 西南'],69,8914,安居苑(金牛),金牛,石人小区,3室1厅1厨1卫,高楼层 (共7层),77.41㎡,平层,暂无数据,板楼,西南,钢混结构,简装,一梯两户,无,2021-07-04,商品房,2005-12-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1968,['锦西国际 3室1厅 东'],84,18333,锦西国际,金牛,沙湾,3室1厅1厨2卫,高楼层 (共22层),45.82㎡,跃层,37.75㎡,塔楼,东,框架结构,简装,四梯八十八户,有,2021-07-31,商品房,2015-01-21,普通住宅,满五年,共有,"
                                有抵押 32万元 业主自还
                              ",已上传房本照片,,,,
1969,['万基兰御 3室2厅 东南'],142,17579,万基兰御,金牛,金府,3室2厅1厨1卫,高楼层 (共18层),80.78㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯六户,有,2021-06-22,商品房,2017-03-03,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1970,['殷家沟 3室2厅 东南'],145,12406,殷家沟,金牛,花牌坊,3室2厅1厨2卫,中楼层 (共6层),116.88㎡,暂无数据,106.08㎡,板楼,东南,砖混结构,其他,一梯两户,无,2021-10-17,经济适用房,2018-05-12,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1971,['蜀兴南街3号 2室1厅 西北'],85,11670,蜀兴南街3号,金牛,一品天下,2室1厅1厨1卫,低楼层 (共7层),72.84㎡,平层,暂无数据,板楼,西北,混合结构,其他,一梯三户,无,2021-12-16,商品房,2015-12-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1972,['金沙国际花园 3室1厅 东北'],暂无数据,首付及贷款情况请咨询经纪人,金沙国际花园,金牛,蜀汉路,3室1厅1厨2卫,中楼层 (共5层),139.59㎡,平层,129.5㎡,板楼,东北,混合结构,精装,一梯两户,无,2021-04-28,商品房,2014-08-16,普通住宅,满五年,非共有,"
                                有抵押 70万元 业主自还
                              ",已上传房本照片,,,,
1973,['三洞桥路8号 3室2厅 东南'],200,12556,三洞桥路8号,金牛,花牌坊,3室2厅1厨2卫,高楼层 (共7层),159.29㎡,平层,暂无数据,板楼,东南,混合结构,简装,一梯两户,无,2021-06-15,商品房,2001-04-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1974,['鑫城府 3室2厅 东南'],170,18212,鑫城府,金牛,抚琴小区,3室2厅1厨1卫,低楼层 (共32层),93.35㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,三梯八户,有,2020-09-16,商品房,2017-01-19,普通住宅,满两年,共有,"
                                有抵押 85万元 农商 客户偿还
                              ",已上传房本照片,,,,
1975,['天地芳苑 3室1厅 南 北'],157,12007,天地芳苑,金牛,西南交大,3室1厅1厨2卫,高楼层 (共6层),130.76㎡,平层,121.65㎡,板楼,南 北,混合结构,精装,一梯两户,无,2020-12-02,商品房,2002-12-05,普通住宅,满五年,非共有,"
                                有抵押 120万元 招商银行 业主自还
                              ",已上传房本照片,,,,
1976,['抚琴街北三巷2号 3室1厅 西南 西北'],79.8,12062,抚琴街北三巷2号,金牛,抚琴小区,3室1厅1厨1卫,高楼层 (共6层),66.16㎡,跃层,暂无数据,板楼,西南 西北,砖混结构,精装,一梯两户,无,2021-08-31,商品房,2017-11-01,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1977,['马鞍西路9号 2室1厅 东南'],71,12476,马鞍西路9号,金牛,马鞍路,2室1厅1厨1卫,中楼层 (共5层),56.91㎡,平层,暂无数据,板楼,东南,混合结构,精装,一梯两户,暂无数据,2021-11-04,商品房,2004-11-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1978,['欣园 4室2厅 南'],185,9406,欣园,金牛,石人小区,4室2厅1厨2卫,低楼层 (共7层),196.7㎡,平层,暂无数据,板楼,南,砖混结构,简装,一梯两户,无,2020-07-22,商品房,2006-05-12,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1979,['泰基北锦 3室1厅 东北'],200,21740,泰基北锦,金牛,金牛万达,3室1厅1厨1卫,中楼层 (共26层),92㎡,平层,31.1㎡,板塔结合,东北,钢混结构,精装,两梯六户,有,2021-10-07,商品房,2012-02-24,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1980,['华侨城纯水岸一期 3室1厅 东 东南'],暂无数据,首付及贷款情况请咨询经纪人,华侨城纯水岸一期,金牛,华侨城,3室1厅1厨1卫,高楼层 (共18层),141.04㎡,平层,暂无数据,板塔结合,东 东南,钢混结构,简装,两梯四户,有,2020-12-18,商品房,2014-12-19,普通住宅,满五年,共有,"
                                有抵押 170万元 中信银行 业主自还
                              ",已上传房本照片,,,,
1981,['蓝光花满庭一期 3室1厅 南'],152.8,17914,蓝光花满庭一期,金牛,五块石,3室1厅1厨1卫,低楼层 (共20层),85.3㎡,平层,70.79㎡,板塔结合,南,框架结构,精装,两梯八户,有,2021-10-18,商品房,2013-02-01,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1982,['书香门第 4室2厅 南'],195,13342,书香门第,金牛,花牌坊,4室2厅1厨2卫,高楼层 (共23层),146.16㎡,平层,124.61㎡,塔楼,南,钢混结构,简装,两梯六户,有,2021-09-09,商品房,2011-03-16,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1983,['殷家沟 3室2厅 东南'],145,12406,殷家沟,金牛,花牌坊,3室2厅1厨2卫,中楼层 (共6层),116.88㎡,暂无数据,106.08㎡,板楼,东南,砖混结构,其他,一梯两户,无,2021-10-17,经济适用房,2018-05-12,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,,,,
1984,['三洞桥路8号 3室2厅 东南'],200,12556,三洞桥路8号,金牛,花牌坊,3室2厅1厨2卫,高楼层 (共7层),159.29㎡,平层,暂无数据,板楼,东南,混合结构,简装,一梯两户,无,2021-06-15,商品房,2001-04-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1985,['马鞍西路9号 2室1厅 东南'],71,12476,马鞍西路9号,金牛,马鞍路,2室1厅1厨1卫,中楼层 (共5层),56.91㎡,平层,暂无数据,板楼,东南,混合结构,精装,一梯两户,暂无数据,2021-11-04,商品房,2004-11-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1986,['鑫城府 3室2厅 东南'],170,18212,鑫城府,金牛,抚琴小区,3室2厅1厨1卫,低楼层 (共32层),93.35㎡,平层,暂无数据,塔楼,东南,钢混结构,精装,三梯八户,有,2020-09-16,商品房,2017-01-19,普通住宅,满两年,共有,"
                                有抵押 85万元 农商 客户偿还
                              ",已上传房本照片,,,,
1987,['白马寺街33号 3室2厅 东'],130,12317,白马寺街33号,金牛,花牌坊,3室2厅1厨1卫,低楼层 (共6层),105.55㎡,平层,暂无数据,板楼,东,钢混结构,简装,一梯两户,无,2021-06-25,商品房,2004-07-21,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1988,['富丽碧蔓汀 4室2厅 南'],270,24526,富丽碧蔓汀,金牛,金牛万达,4室2厅1厨2卫,中楼层 (共26层),110.09㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,有,2021-03-12,商品房,2011-02-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1989,['茗苑公寓 3室2厅 东北'],238,14487,茗苑公寓,金牛,花牌坊,3室2厅1厨2卫,低楼层 (共4层),164.29㎡,跃层,164.29㎡,板楼,东北,钢混结构,其他,一梯两户,无,2021-10-20,商品房,2004-03-25,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1990,['交大智能二期 3室2厅 南 北'],153,13165,交大智能二期,金牛,西南交大,3室2厅1厨2卫,中楼层 (共6层),116.22㎡,平层,102.8㎡,板楼,南 北,混合结构,精装,一梯两户,无,2021-09-30,商品房,2015-04-24,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,,,,
1991,['花圃路6号 3室1厅 东南'],72,9425,花圃路6号,金牛,马鞍路,3室1厅1厨1卫,中楼层 (共7层),76.4㎡,平层,暂无数据,板楼,东南,砖混结构,简装,一梯三户,无,2021-11-30,商品房,2021-11-06,普通住宅,未满两年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,,,,
1992,['电建地产洺悦府 3室2厅 南 东北'],308,26983,电建地产洺悦府,金牛,金府,3室2厅1厨2卫,高楼层 (共44层),114.15㎡,平层,暂无数据,塔楼,南 东北,钢混结构,精装,三梯四户,有,2021-11-24,商品房,2020-09-11,普通住宅,未满两年,共有,"
                                有抵押 35万元 中信 业主自还
                              ",已上传房本照片,,,,
